source_url,normalized_target,intent,candidate_path,reason,referring_domains_reported,export_http_code,redirect_enabled
https://www.temporary123.com/containerized-shower-trailers/,https://temporary123.com/containerized-shower-trailers/,investigate,/services/restroom-shower-trailers/,"Candidate by topic only; verify old content, coverage and final brand/domain before redirecting.",1,301,False
https://www.temporary123.com/emergency-migrant-containerized-living-spaces/,https://temporary123.com/emergency-migrant-containerized-living-spaces/,investigate,,No content-equivalent replacement established; retain on old host pending review.,1,301,False
https://www.temporary123.com/emergency-workforce-housing-in-california/,https://temporary123.com/emergency-workforce-housing-in-california/,investigate,/services/workforce-housing/,"Candidate by topic only; verify old content, coverage and final brand/domain before redirecting.",1,403,False
https://www.temporary123.com/equipment-rental/breakroom-trailer/,https://temporary123.com/equipment-rental/breakroom-trailer/,investigate,,No content-equivalent replacement established; retain on old host pending review.,1,301,False
https://www.temporary123.com/equipment-rental/command-center-trailers/,https://temporary123.com/equipment-rental/command-center-trailers/,investigate,,No content-equivalent replacement established; retain on old host pending review.,1,301,False
https://www.temporary123.com/equipment-rental/decontamination-trailers/,https://temporary123.com/equipment-rental/decontamination-trailers/,investigate,,No content-equivalent replacement established; retain on old host pending review.,1,301,False
https://www.temporary123.com/equipment-rental/dump-rental/,https://temporary123.com/equipment-rental/dump-rental/,investigate,,No content-equivalent replacement established; retain on old host pending review.,1,301,False
https://www.temporary123.com/equipment-rental/generator-trailers/,https://temporary123.com/equipment-rental/generator-trailers/,investigate,,No content-equivalent replacement established; retain on old host pending review.,1,301,False
https://www.temporary123.com/equipment-rental/mobile-office-trailers/,https://temporary123.com/equipment-rental/mobile-office-trailers/,investigate,,No content-equivalent replacement established; retain on old host pending review.,1,301,False
https://www.temporary123.com/equipment-rental/multi-trailer/,https://temporary123.com/equipment-rental/multi-trailer/,investigate,,No content-equivalent replacement established; retain on old host pending review.,1,301,False
https://www.temporary123.com/equipment-rental/port-potties-and-port-johns/,https://temporary123.com/equipment-rental/port-potties-and-port-johns/,investigate,,No content-equivalent replacement established; retain on old host pending review.,1,301,False
https://www.temporary123.com/equipment-rental/ramp-rental/,https://temporary123.com/equipment-rental/ramp-rental/,investigate,,No content-equivalent replacement established; retain on old host pending review.,1,301,False
https://www.temporary123.com/equipment-rental/restroom-trailers/,https://temporary123.com/equipment-rental/restroom-trailers/,investigate,/services/restroom-shower-trailers/,"Candidate by topic only; verify old content, coverage and final brand/domain before redirecting.",1,301,False
https://www.temporary123.com/equipment-rental/shower-trailer/,https://temporary123.com/equipment-rental/shower-trailer/,investigate,/services/restroom-shower-trailers/,"Candidate by topic only; verify old content, coverage and final brand/domain before redirecting.",1,301,False
https://www.temporary123.com/equipment-rental/stair-rental/,https://temporary123.com/equipment-rental/stair-rental/,investigate,,No content-equivalent replacement established; retain on old host pending review.,1,301,False
https://www.temporary123.com/equipment-rental/waste-container/,https://temporary123.com/equipment-rental/waste-container/,investigate,,No content-equivalent replacement established; retain on old host pending review.,1,301,False
https://www.temporary123.com/equipment-rental/wastewater-and-freshwater-container/,https://temporary123.com/equipment-rental/wastewater-and-freshwater-container/,investigate,,No content-equivalent replacement established; retain on old host pending review.,1,301,False
https://www.temporary123.com/government/correctional-facilities/,https://temporary123.com/government/correctional-facilities/,investigate,,No content-equivalent replacement established; retain on old host pending review.,1,301,False
https://www.temporary123.com/modular-temporary-camp-facilities/,https://temporary123.com/modular-temporary-camp-facilities/,investigate,,No content-equivalent replacement established; retain on old host pending review.,1,403,False
https://www.temporary123.com/modular-temporary-workforce-housing-facilities/,https://temporary123.com/modular-temporary-workforce-housing-facilities/,investigate,/services/workforce-housing/,"Candidate by topic only; verify old content, coverage and final brand/domain before redirecting.",1,403,False
https://www.temporary123.com/remote-basecamp-housing-service-company/,https://temporary123.com/remote-basecamp-housing-service-company/,investigate,/services/workforce-housing/,"Candidate by topic only; verify old content, coverage and final brand/domain before redirecting.",1,403,False
https://www.temporary123.com/remote-containerized-military-berthing-solution/,https://temporary123.com/remote-containerized-military-berthing-solution/,investigate,,No content-equivalent replacement established; retain on old host pending review.,1,301,False
https://www.temporary123.com/remote-housing-facilities/,https://temporary123.com/remote-housing-facilities/,investigate,/services/workforce-housing/,"Candidate by topic only; verify old content, coverage and final brand/domain before redirecting.",1,403,False
https://www.temporary123.com/remote-temporary-workforce-housing-facilities-rental/,https://temporary123.com/remote-temporary-workforce-housing-facilities-rental/,investigate,/services/workforce-housing/,"Candidate by topic only; verify old content, coverage and final brand/domain before redirecting.",1,403,False
https://www.temporary123.com/remote-workforce-house-company-in-alabama/,https://temporary123.com/remote-workforce-house-company-in-alabama/,investigate,,No content-equivalent replacement established; retain on old host pending review.,1,301,False
https://www.temporary123.com/remote-workforce-house-company-in-hawaii/,https://temporary123.com/remote-workforce-house-company-in-hawaii/,investigate,,No content-equivalent replacement established; retain on old host pending review.,1,403,False
https://www.temporary123.com/remote-workforce-housing-facilities/,https://temporary123.com/remote-workforce-housing-facilities/,investigate,/services/workforce-housing/,"Candidate by topic only; verify old content, coverage and final brand/domain before redirecting.",1,403,False
https://www.temporary123.com/remote-workforce-housing-in-alabama/,https://temporary123.com/remote-workforce-housing-in-alabama/,investigate,/services/workforce-housing/,"Candidate by topic only; verify old content, coverage and final brand/domain before redirecting.",1,403,False
https://www.temporary123.com/remote-workforce-housing-rentals-in-arizona/,https://temporary123.com/remote-workforce-housing-rentals-in-arizona/,investigate,/services/workforce-housing/,"Candidate by topic only; verify old content, coverage and final brand/domain before redirecting.",1,301,False
https://www.temporary123.com/remote-workforce-housing-services-in-alaska/,https://temporary123.com/remote-workforce-housing-services-in-alaska/,investigate,/services/workforce-housing/,"Candidate by topic only; verify old content, coverage and final brand/domain before redirecting.",1,403,False
https://www.temporary123.com/remote-workforce-housing-services-in-idaho/,https://temporary123.com/remote-workforce-housing-services-in-idaho/,investigate,/services/workforce-housing/,"Candidate by topic only; verify old content, coverage and final brand/domain before redirecting.",1,403,False
https://www.temporary123.com/temporary-remote-workforce-housing-services-in-arkansas/,https://temporary123.com/temporary-remote-workforce-housing-services-in-arkansas/,investigate,/services/workforce-housing/,"Candidate by topic only; verify old content, coverage and final brand/domain before redirecting.",1,403,False
https://www.temporary123.com/temporary-remote-workforce-housing-services-in-illinois/,https://temporary123.com/temporary-remote-workforce-housing-services-in-illinois/,investigate,/services/workforce-housing/,"Candidate by topic only; verify old content, coverage and final brand/domain before redirecting.",1,403,False
https://www.temporary123.com/temporary-remote-workforce-housing-services-in-massachusetts/,https://temporary123.com/temporary-remote-workforce-housing-services-in-massachusetts/,investigate,/services/workforce-housing/,"Candidate by topic only; verify old content, coverage and final brand/domain before redirecting.",1,,False
https://www.temporary123.com/temporary-remote-workforce-housing-services-in-michigan/,https://temporary123.com/temporary-remote-workforce-housing-services-in-michigan/,investigate,/services/workforce-housing/,"Candidate by topic only; verify old content, coverage and final brand/domain before redirecting.",1,403,False
https://www.temporary123.com/workforce-housing-shelters-in-colorado/,https://temporary123.com/workforce-housing-shelters-in-colorado/,investigate,/services/workforce-housing/,"Candidate by topic only; verify old content, coverage and final brand/domain before redirecting.",1,301,False
https://www.temporary123.com/wp-content/uploads/2023/04/2-Food-Service-Design.png,https://temporary123.com/wp-content/uploads/2023/04/2-Food-Service-Design.png,investigate,,Inspect the legacy asset/archive before deciding whether it has a relevant replacement.,1,,False
